gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
887046305	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/33ad0afbf-0825-40e8-ae76-124e24b639da	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-02-21T01:00Z	21	2	1966	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539371.7407038	26048		CC_BY_NC_4_0		Amerman, Ely & Maze			2016-08-04T02:00Z		
887046333	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/375cba177-7372-401b-ba73-cb35a0b6eae0	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MU		bc092ff0-02e4-11dc-991f-b8a03c50a862									1873-01-01T01:00Z			1873	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	61959.7574124	No Number		CC_BY_NC_4_0		N. Pike			2016-08-04T02:00Z		
887046348	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/34121ff4d-8e1a-473e-8300-3456e5a21b81	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PH	Manila	bc092ff0-02e4-11dc-991f-b8a03c50a862									1905-01-01T01:00Z			1905	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	142999.7574142	No Number		CC_BY_NC_4_0		E. Mearns			2016-08-04T02:00Z		
1145685043	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:117677?seid=1150869	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	ZA	Garies	8edbbde0-055e-11d8-b850-b8a03c50a862	-30.55	17.98333	5191.0						1947-09-27T01:00Z	27	9	1947	4264890	2438780	PRESERVED_SPECIMEN	MVZ	Mammal specimens	117677	356	Museum of Vertebrate Zoology, University of California, Berkeley	CC0_1_0		Collector(s): T. Larson			2016-09-05T19:27Z		COORDINATE_ROUNDED
1145734656	0daed095-478a-4af6-abf5-18acb790fbb2	http://arctos.database.museum/guid/MVZ:Mamm:162336?seid=1530478	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TH	Thonburi	8edbbde0-055e-11d8-b850-b8a03c50a862	13.71667	100.5	27579.0						1980-08-17T02:00Z	17	8	1980	4264890	2438780	PRESERVED_SPECIMEN	MVZ	Mammal specimens	162336	3551--L	Museum of Vertebrate Zoology, University of California, Berkeley	CC0_1_0		Collector(s): Richard D. Sage			2016-09-05T19:28Z		
665802460	41fc5c40-5e81-496f-9733-6b5681b3b7a5	8af2bd77-d1fc-47e7-8a24-7de76ef1a23a	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	CN	Nguluko	7b8aff00-a9f8-11d8-944b-b8a03c50a862	27.05	100.2											4264890	2438780	PRESERVED_SPECIMEN	FMNH	Mammals	33153	53		CC0_1_0		H. Stevens			2016-08-03T17:46Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_UNLIKELY
665804788	41fc5c40-5e81-496f-9733-6b5681b3b7a5	9413f92b-a8e7-421a-9d8a-d4c49e02ad91	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	IN	Sangsir	7b8aff00-a9f8-11d8-944b-b8a03c50a862	27.11667	88.53333											4264890	2438780	PRESERVED_SPECIMEN	FMNH	Mammals	35553	650		CC0_1_0		H. Stevens			2016-08-03T17:46Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_UNLIKELY
665812906	41fc5c40-5e81-496f-9733-6b5681b3b7a5	154f6c2c-c345-4bb0-a335-b4932e1d933d	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	CN	Pien Ngai	7b8aff00-a9f8-11d8-944b-b8a03c50a862													4264890	2438780	PRESERVED_SPECIMEN	FMNH	Mammals	40641	d78		CC0_1_0		F. T. Smith			2016-08-03T17:46Z		RECORDED_DATE_UNLIKELY
665838921	41fc5c40-5e81-496f-9733-6b5681b3b7a5	065525ce-6a4d-4ca3-859f-a5f5bf1b8507	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	IN	Naga Hills, Takubama	7b8aff00-a9f8-11d8-944b-b8a03c50a862													4264890	2438780	PRESERVED_SPECIMEN	FMNH	Mammals	76737			CC0_1_0		W. N. Koelz			2016-08-03T17:46Z		RECORDED_DATE_UNLIKELY
665861728	41fc5c40-5e81-496f-9733-6b5681b3b7a5	dbe2d0dc-e7a2-4fc1-bdb2-3f5ea9df0c67	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MP	Songsong Village, West Harbor	7b8aff00-a9f8-11d8-944b-b8a03c50a862													4264890	2438780	PRESERVED_SPECIMEN	FMNH	Mammals	171906	100		CC0_1_0		J. A. Esselstyn			2016-08-03T17:46Z		RECORDED_DATE_UNLIKELY
665861729	41fc5c40-5e81-496f-9733-6b5681b3b7a5	f0a88278-61db-481a-8be6-ccc20f6acc60	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MP	Songsong Village, West Harbor	7b8aff00-a9f8-11d8-944b-b8a03c50a862													4264890	2438780	PRESERVED_SPECIMEN	FMNH	Mammals	171907	105		CC0_1_0		J. A. Esselstyn			2016-08-03T17:46Z		RECORDED_DATE_UNLIKELY
859500497	96ca66b4-f762-11e1-a439-00145eb45e9a	urn:catalog:AMNH:Mammals:M-242230	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PH	None	ccd1ddc0-6c21-11de-8224-b8a03c50a862									1920-01-01T01:00Z	1	1	1920	4264890	2438780	PRESERVED_SPECIMEN	AMNH	Mammals	M-242230	110		CC0_1_0				NATIVE	2016-08-04T12:29Z		
731990807	7c93d290-6c8b-11de-8226-b8a03c50a862	aae9351e-0136-456d-9a55-43dd28c1baf8	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	ID	HOUSE	b36f3505-f2d9-499f-a669-fa418a127b9d	-8.23333	124.53333	10000.0										4264890	2438780	PRESERVED_SPECIMEN	WAM	MAMM	M37630		Kitchener,D.J.	CC_BY_4_0		KITCHENER,D.J.ET AL			2016-08-04T05:10Z		COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED;IDENTIFIED_DATE_UNLIKELY
887045159	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/35523ad88-079c-4ee4-b7f2-9a8d30ff08c3	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	CN	Suifu	bc092ff0-02e4-11dc-991f-b8a03c50a862					305.0				1924-04-24T01:00Z	24	4	1924	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	240273.7179327	No Number		CC_BY_NC_4_0		D. Graham			2016-08-04T02:00Z		
887045184	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3be831e61-32e3-47ea-b021-cc3d12898e9a	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	IN	Singur, 23 Mi NW Of Calcutta, Ratanpur	bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-07-05T01:00Z	5	7	1964	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	355828.7179307	149		CC_BY_NC_4_0		D. Parrack, B. Pal, J. Roy & B. Roy			2016-08-04T02:00Z		
887045188	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/31a97ac9b-ec00-42de-856e-e846bd2449bf	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	CN	Kweiyang	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-08-31T01:00Z	31	8	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	279304.7179324	2702B		CC_BY_NC_4_0		K. Stager			2016-08-04T02:00Z		
887045189	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3349978bb-bf1e-43e1-9e20-aa428e4a0311	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	IN	Singur, 23 Mi NW Of Calcutta, Ratampur	bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-01-14T01:00Z	14	1	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	355704.7179303	430		CC_BY_NC_4_0		D. Parrack & B. Roy			2016-08-04T02:00Z		
887045191	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/32e4d226c-4b5a-4e98-b600-a7aa35b7fda6	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	JP	Iwo Jima	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-03-31T01:00Z	31	3	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	279008.7179246	RHB 51		CC_BY_NC_4_0		R. Baker			2016-08-04T02:00Z		
887045236	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/32d524270-fab4-438a-8c4c-c60e6194f805	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Pachnau Island, (Pescadores Islands=P'Eng-Hu)	bc092ff0-02e4-11dc-991f-b8a03c50a862									1952-05-13T01:00Z	13	5	1952	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	294755.7179369	30		CC_BY_NC_4_0		W. Dougherty			2016-08-04T02:00Z		
887045245	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/33360d1ce-500d-44e2-9e7b-4ebe5836fc7e	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Pachnau Island, (Pescadores Islands=P'Eng-Hu)	bc092ff0-02e4-11dc-991f-b8a03c50a862									1952-05-14T01:00Z	14	5	1952	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	294759.7179373	36		CC_BY_NC_4_0		W. Dougherty			2016-08-04T02:00Z		
887045283	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39c041e02-5f5a-45ab-a48e-5976804c4365	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Shan Sheng	bc092ff0-02e4-11dc-991f-b8a03c50a862									1958-01-01T01:00Z			1958	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	313685.7179414	FM679B/5225B		CC_BY_NC_4_0		R. Kuntz			2016-08-04T02:00Z		
887045285	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3a92a19d9-0a02-4f16-bdb7-927d07d09d1a	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Pachnau Island, (Pescadores Islands=P'Eng-Hu)	bc092ff0-02e4-11dc-991f-b8a03c50a862									1952-05-14T01:00Z	14	5	1952	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	294586.7179451	35		CC_BY_NC_4_0		W. Dougherty			2016-08-04T02:00Z		
887045322	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3c1639381-79b1-43fe-b784-8a11fb3be933	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Shan Sheng Village	bc092ff0-02e4-11dc-991f-b8a03c50a862									1958-07-31T01:00Z	31	7	1958	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	313677.7179406	FM644/PF5148		CC_BY_NC_4_0		R. Kuntz & C. Cheng			2016-08-04T02:00Z		
887045325	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3fdc6dfb6-8ac1-4fb1-ae0a-9eec3baf2c42	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Makung District, Nan Liao, Hu Shi; (Pescadores Islands=P'Eng-Hu)	bc092ff0-02e4-11dc-991f-b8a03c50a862									1952-04-26T01:00Z	26	4	1952	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	294244.7179441	2		CC_BY_NC_4_0		W. Dougherty			2016-08-04T02:00Z		
887045332	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3f19db296-b9cb-4569-b39c-9f2424f3f5bd	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	TW	Sho Chikaku, (Pescadores Islands=P'Eng-Hu)	bc092ff0-02e4-11dc-991f-b8a03c50a862									1952-05-08T01:00Z	8	5	1952	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	294590.7179455	32		CC_BY_NC_4_0		R. Thomas			2016-08-04T02:00Z		
887045344	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/35a05042d-84a7-4072-b12a-a33eea974aac	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PH	Barrio of Sapangbato	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-06-05T02:00Z	5	6	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	277909.7179479	11		CC_BY_NC_4_0		H. Bern			2016-08-04T02:00Z		
887045369	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/36c6449ff-b5af-4b26-892c-ab554d9376e3	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MG	Boanamary, 3 Km NE,	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-10-22T01:00Z	22	10	1962	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	329024.7179768	472		CC_BY_NC_4_0		J. Shaw			2016-08-04T02:00Z		
887045373	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3aaae341a-0be3-4897-9588-363d3330b013	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MG	Ambatosoratra, 3.3 Km N, Tamatave	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-09-09T01:00Z	9	9	1962	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	329008.7179759	386		CC_BY_NC_4_0		J. Shaw & K. Lange			2016-08-04T02:00Z		
887045381	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3462cffc3-6798-4bc0-b5ed-269f57fe1e43	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MG	Ifanadiana, 1 Km N	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-10-22T01:00Z	22	10	1962	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	329010.7179766	136		CC_BY_NC_4_0		K. Lange			2016-08-04T02:00Z		
887045399	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/30e5bc6fd-f28f-4dac-90f0-19c316ff9a88	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MG	Ambatosoratra, 3.3 Km N, Tamatave	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-09-02T01:00Z	2	9	1962	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	328989.7179742	328		CC_BY_NC_4_0		J. Shaw & K. Lange			2016-08-04T02:00Z		
887045408	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3dee786d5-8a92-4804-b075-2d0be308bb40	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-10-26T01:00Z	26	10	1964	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	361003.7179810	25277/392		CC_BY_NC_4_0		R. Kirkpatrick			2016-08-04T02:00Z		
887045422	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/39683065d-3365-4b20-a5a5-67c307ea3ac4	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	US	Hamakua District	bc092ff0-02e4-11dc-991f-b8a03c50a862									1961-12-07T01:00Z	7	12	1961	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	324877.7179885	2728		CC_BY_NC_4_0		P. Tomich			2016-08-04T02:00Z		
887045426	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3b9e7fcd6-6436-47ab-b656-b7cb234922ab	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1964-10-13T01:00Z	13	10	1964	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	361406.7179819	102		CC_BY_NC_4_0		R. Merrill			2016-08-04T02:00Z		
887045450	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ad0347dc-b1f6-4ed9-abd3-36ec573085ef	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	NC	Hienghene	bc092ff0-02e4-11dc-991f-b8a03c50a862									1944-06-06T02:00Z	6	6	1944	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	276802.7179924	160/10		CC_BY_NC_4_0		A. Nicholson			2016-08-04T02:00Z		
887045455	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/30c9603dc-12a1-445c-a82c-a1837a5a9ec9	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	GU	Agana, 3 Mi E	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-03-19T01:00Z	19	3	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	278391.7179966	616/44		CC_BY_NC_4_0		R. Baker			2016-08-04T02:00Z		
887045490	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/35b7feb47-da9f-427b-909e-f30e0aa61b35	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	US	Hamakua District	bc092ff0-02e4-11dc-991f-b8a03c50a862									1961-12-07T01:00Z	7	12	1961	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	324876.7179884	2727		CC_BY_NC_4_0		P. Tomich			2016-08-04T02:00Z		
887045571	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3e7b58319-411d-46ac-b73f-59beff8e1724	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843			bc092ff0-02e4-11dc-991f-b8a03c50a862									1979-01-10T01:00Z	10	1	1979	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	528442.7182097	RDS-L 631/DJD 280		CC_BY_NC_4_0		R. Sage			2016-08-04T02:00Z		COUNTRY_INVALID
887045578	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3e7b925b9-c6c5-478f-95f1-4454257e9a3f	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	FM	Pingelap Village	bc092ff0-02e4-11dc-991f-b8a03c50a862									1955-10-11T01:00Z	11	10	1955	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	302925.7180041	4941		CC_BY_NC_4_0		J. Marshall			2016-08-04T02:00Z		
887045579	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3b10f6b57-bc01-44c4-bfc5-59d955847679	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	FM	Colonia	bc092ff0-02e4-11dc-991f-b8a03c50a862									1955-11-07T01:00Z	7	11	1955	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	302929.7180045	4983		CC_BY_NC_4_0		J. Marshall			2016-08-04T02:00Z		
887045585	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3d4308825-4416-4bd2-826f-2a0f12055e3d	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-03-23T01:00Z	23	3	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	362144.7182595	25415		CC_BY_NC_4_0		Bratley & Heryford			2016-08-04T02:00Z		
887045592	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3383d59c4-2e43-40e4-9d8f-ea5e8bfa91b0	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PW	Asias, 0.5 Mi NE	bc092ff0-02e4-11dc-991f-b8a03c50a862									1945-08-27T01:00Z	27	8	1945	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	278789.7180050	794/LPM 181		CC_BY_NC_4_0		L. Mcelroy			2016-08-04T02:00Z		
887045608	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3e2bb9c24-703b-4eb5-a4bb-f7caf03d8d4c	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843			bc092ff0-02e4-11dc-991f-b8a03c50a862									1981-01-13T01:00Z	13	1	1981	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	556153.7182117	RDS-L 3152		CC_BY_NC_4_0		R. Sage			2016-08-04T02:00Z		COUNTRY_INVALID
887045625	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/377d0059e-8d44-4e07-ab74-6e4561ee081b	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-03-25T01:00Z	25	3	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	362159.7182640	25432		CC_BY_NC_4_0		Bratley & Heryford			2016-08-04T02:00Z		
887045644	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/33b1d7961-e0e2-4c02-9cac-9f48d44498c2	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-03-27T01:00Z	27	3	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	362170.7182654	25444		CC_BY_NC_4_0		Bratley & Heryford			2016-08-04T02:00Z		
887045648	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3b4de75bc-b9b3-42f2-a301-3eff3c7442d7	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-02-04T01:00Z	4	2	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	361424.7211926	554/5153		CC_BY_NC_4_0		R. Kirkpatrick			2016-08-04T02:00Z		
887045673	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3f4d7ab17-5cd2-46ef-bbc3-e06e3b2026a0	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	ID	Djakarta	bc092ff0-02e4-11dc-991f-b8a03c50a862									1971-04-15T01:00Z	15	4	1971	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	521994.7393467	1465		CC_BY_NC_4_0		Collector Unknown			2016-08-04T02:00Z		
887045687	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/394168809-dea6-4a12-809a-a775ab103cbb	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	ID	Djakarta	bc092ff0-02e4-11dc-991f-b8a03c50a862									1971-07-09T01:00Z	9	7	1971	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	522004.7393477	1743		CC_BY_NC_4_0		Collector Unknown			2016-08-04T02:00Z		
